gene_id	HF2_Cbr	HF2_Cni
I.g1620.t2__Cnig_chr_I.g1227.t1	4907	2409
I.g1621.t1__Cnig_chr_I.g1228.t1	1541	2890
I.g1623.t1__Cnig_chr_I.g1229.t1	1270	751
I.g1624.t1__Cnig_chr_I.g1230.t1	14	15
I.g1625.t2__Cnig_chr_I.g1231.t1	6195	4161
I.g1626.t2__Cnig_chr_I.g1232.t1	28	30
I.g1627.t1__Cnig_chr_I.g1233.t1	3021	2336
I.g1628.t1__Cnig_chr_I.g1234.t2	748	330
I.g1629.t1__Cnig_chr_I.g1235.t1	1700	998
I.g1630.t1__Cnig_chr_I.g1236.t1	2567	2984
I.g1631.t1__Cnig_chr_I.g1237.t2	34	15
I.g1633.t1__Cnig_chr_I.g1239.t1	423	202
I.g1635.t2__Cnig_chr_I.g1242.t3	281	120
I.g1636.t1__Cnig_chr_I.g1243.t2	206	339
I.g1639.t1__Cnig_chr_I.g1245.t3	153	335
I.g1640.t1__Cnig_chr_I.g1246.t1	1200	1825
I.g1641.t2__Cnig_chr_I.g1247.t1	3395	27
I.g1642.t1__Cnig_chr_I.g1250.t1	2745	1746
I.g1643.t3__Cnig_chr_I.g1251.t2	170	4458
I.g1644.t3__Cnig_chr_I.g1252.t2	1461	2973
I.g1645.t1__Cnig_chr_I.g1253.t2	95	101
I.g1646.t1__Cnig_chr_I.g1254.t1	5	3
I.g1647.t1__Cnig_chr_I.g1255.t1	3	8
I.g1649.t1__Cnig_chr_I.g1256.t1	903	2040
I.g1651.t1__Cnig_chr_I.g1258.t2	3438	2772
I.g1652.t1__Cnig_chr_I.g1259.t1	1633	1921
I.g1653.t2__Cnig_chr_I.g1260.t1	6350	5896
I.g1654.t2__Cnig_chr_I.g1261.t1	1106	12955
I.g1656.t1__Cnig_chr_I.g1262.t1	31	7
I.g1657.t1__Cnig_chr_I.g1265.t1	3833	2483
I.g1658.t1__Cnig_chr_I.g1266.t1	1805	918
I.g1659.t2__Cnig_chr_I.g1267.t1	1184	400
I.g1661.t3__Cnig_chr_I.g1269.t1	8201	896
I.g1662.t1__Cnig_chr_I.g1272.t1	3440	2518
I.g1664.t2__Cnig_chr_I.g1273.t2	783	599
I.g1665.t1__Cnig_chr_I.g1274.t3	1696	1493
I.g1666.t1__Cnig_chr_I.g1276.t1	58	2
I.g1667.t3__Cnig_chr_I.g1277.t1	75	90
I.g1669.t1__Cnig_chr_I.g1279.t1	78656	86619
I.g1670.t1__Cnig_chr_I.g1280.t1	10260	13135
I.g1671.t3__Cnig_chr_I.g1281.t1	5960	5563
I.g1672.t1__Cnig_chr_I.g1282.t2	20	3
I.g1673.t1__Cnig_chr_I.g1283.t3	36	269
I.g1674.t2__Cnig_chr_I.g1284.t1	279	146
I.g1676.t1__Cnig_chr_I.g1285.t2	0	0
I.g1677.t1__Cnig_chr_I.g1286.t2	5	3
I.g1678.t1__Cnig_chr_I.g1287.t1	12149	8319
I.g1679.t2__Cnig_chr_I.g1288.t2	2	4
I.g1680.t1__Cnig_chr_I.g1289.t1	27	11
I.g1681.t2__Cnig_chr_I.g1290.t1	7540	3181
I.g1682.t3__Cnig_chr_I.g1293.t2	573	311
I.g1685.t1__Cnig_chr_I.g1295.t1	225	601
I.g1688.t1__Cnig_chr_I.g1298.t1	40	107
I.g1689.t1__Cnig_chr_I.g1299.t1	208	311
I.g1690.t1__Cnig_chr_I.g1300.t1	11988	9390
I.g1691.t1__Cnig_chr_I.g1301.t1	1859	2933
I.g1692.t4__Cnig_chr_I.g1303.t1	5661	1407
I.g1693.t1__Cnig_chr_I.g1304.t1	3876	3813
I.g1694.t1__Cnig_chr_I.g1305.t1	5557	12017
I.g1695.t1__Cnig_chr_I.g1306.t1	8400	11220
I.g1696.t1__Cnig_chr_I.g1307.t2	608	749
I.g1697.t1__Cnig_chr_I.g1308.t1	1452	307
I.g1698.t1__Cnig_chr_I.g1309.t1	3655	1169
I.g1699.t1__Cnig_chr_I.g1310.t1	17	19
I.g1700.t1__Cnig_chr_I.g1312.t1	4	0
I.g1702.t1__Cnig_chr_I.g1313.t1	18	14
I.g1703.t2__Cnig_chr_I.g1314.t1	5514	1427
I.g1704.t1__Cnig_chr_I.g1315.t1	6796	7312
I.g1705.t1__Cnig_chr_I.g1316.t1	68	17
I.g1706.t1__Cnig_chr_I.g1318.t1	87	42
I.g1707.t4__Cnig_chr_I.g1319.t1	17	9
I.g1708.t1__Cnig_chr_I.g1320.t1	1	6
I.g1709.t1__Cnig_chr_I.g1321.t1	39	14
I.g1710.t1__Cnig_chr_I.g1322.t1	1	1
I.g1711.t1__Cnig_chr_I.g1323.t1	1	2
I.g1712.t3__Cnig_chr_I.g1324.t2	54	135
I.g1713.t1__Cnig_chr_I.g1325.t1	16	3
I.g1714.t2__Cnig_chr_I.g1326.t1	2	4
I.g1715.t2__Cnig_chr_I.g1327.t2	619	863
I.g1716.t1__Cnig_chr_I.g1328.t3	3538	3997
I.g1717.t3__Cnig_chr_I.g1329.t1	3599	2869
I.g1718.t1__Cnig_chr_I.g1330.t2	17	12
I.g1719.t2__Cnig_chr_I.g1332.t2	23	11
I.g1721.t2__Cnig_chr_I.g1334.t3	1077	405
I.g1723.t1__Cnig_chr_I.g1335.t4	6	7
I.g1724.t1__Cnig_chr_I.g1336.t1	4792	2553
I.g1725.t1__Cnig_chr_I.g1337.t1	3194	3815
I.g1726.t1__Cnig_chr_I.g1339.t1	9387	2330
I.g1727.t1__Cnig_chr_I.g1340.t1	241	936
I.g1729.t2__Cnig_chr_I.g1341.t1	15	18
I.g1733.t1__Cnig_chr_I.g1342.t1	3088	2440
I.g1735.t2__Cnig_chr_I.g1344.t1	4540	2219
I.g1736.t1__Cnig_chr_I.g1345.t1	3738	1055
I.g1737.t1__Cnig_chr_I.g1346.t1	1665	789
I.g1738.t1__Cnig_chr_I.g1348.t1	11504	8383
I.g1739.t1__Cnig_chr_I.g1349.t2	5932	11977
I.g1740.t3__Cnig_chr_I.g1351.t1	11155	1765
I.g1741.t1__Cnig_chr_I.g1352.t2	11636	7133
I.g1742.t1__Cnig_chr_I.g1353.t1	89	21
I.g1743.t1__Cnig_chr_I.g1355.t1	7558	6944
I.g1744.t1__Cnig_chr_I.g1356.t1	7409	8239
I.g1745.t1__Cnig_chr_I.g1357.t1	4880	3355
I.g1746.t1__Cnig_chr_I.g1358.t1	3	5
I.g1747.t1__Cnig_chr_I.g1359.t1	6	4
I.g1748.t1__Cnig_chr_I.g1360.t1	9129	2528
I.g1749.t1__Cnig_chr_I.g1361.t1	6650	3759
I.g1750.t1__Cnig_chr_I.g1362.t1	5327	1505
I.g1751.t1__Cnig_chr_I.g1365.t1	400	229
I.g1752.t1__Cnig_chr_I.g1366.t1	110	89
I.g1753.t2__Cnig_chr_I.g1367.t2	6280	4191
I.g1754.t1__Cnig_chr_I.g1368.t1	14	36
I.g1755.t1__Cnig_chr_I.g1369.t1	303	276
I.g1756.t1__Cnig_chr_I.g1370.t1	135	92
I.g1757.t1__Cnig_chr_I.g1371.t1	13742	12871
I.g1758.t1__Cnig_chr_I.g1372.t1	385	178
I.g1759.t1__Cnig_chr_I.g1373.t1	180	112
I.g1760.t1__Cnig_chr_I.g1376.t1	4	13
I.g1761.t1__Cnig_chr_I.g1377.t1	3462	3772
I.g1762.t1__Cnig_chr_I.g1378.t1	9982	9793
I.g1763.t1__Cnig_chr_I.g1379.t3	228	144
I.g1764.t1__Cnig_chr_I.g1380.t1	614	2721
I.g1765.t1__Cnig_chr_I.g1381.t2	3432	3244
I.g1766.t1__Cnig_chr_I.g1382.t1	40580	46228
I.g1767.t1__Cnig_chr_I.g1383.t1	14308	13821
I.g1768.t1__Cnig_chr_I.g1384.t1	7801	9020
I.g1769.t1__Cnig_chr_I.g1385.t2	43914	84079
I.g1771.t1__Cnig_chr_I.g1386.t1	277	289
I.g1774.t1__Cnig_chr_I.g1389.t1	488	151
I.g1775.t2__Cnig_chr_I.g1390.t1	1575	2235
I.g1776.t2__Cnig_chr_I.g1391.t1	3333	2383
I.g1777.t1__Cnig_chr_I.g1393.t1	82	162
I.g1778.t1__Cnig_chr_I.g1394.t1	2063	1470
I.g1780.t2__Cnig_chr_I.g1396.t2	6823	4831
I.g1781.t1__Cnig_chr_I.g1397.t1	2	5
I.g1783.t1__Cnig_chr_I.g1398.t3	331	9
I.g1784.t1__Cnig_chr_I.g1399.t1	9101	3186
I.g1785.t1__Cnig_chr_I.g1400.t1	545	520
I.g1789.t1__Cnig_chr_I.g1405.t1	495	395
I.g1792.t1__Cnig_chr_I.g1407.t1	53	22
I.g1793.t3__Cnig_chr_I.g1409.t2	34078	1429
I.g1794.t1__Cnig_chr_I.g1410.t1	21035	42016
I.g1795.t1__Cnig_chr_I.g1411.t2	235	400
I.g1797.t1__Cnig_chr_I.g1413.t2	258	159
I.g1798.t1__Cnig_chr_I.g1415.t1	1186	604
I.g1799.t1__Cnig_chr_I.g1416.t1	12665	10111
I.g1808.t1__Cnig_chr_I.g1420.t1	4929	2405
I.g1809.t1__Cnig_chr_I.g1422.t1	2974	3073
I.g1810.t1__Cnig_chr_I.g1423.t1	2531	3138
I.g1811.t1__Cnig_chr_I.g1424.t3	12410	16067
I.g1812.t1__Cnig_chr_I.g1425.t1	38231	48696
I.g1814.t1__Cnig_chr_I.g1426.t1	5162	47595
I.g1815.t2__Cnig_chr_I.g1427.t1	5242	6067
I.g1816.t2__Cnig_chr_I.g1428.t1	18963	16780
I.g1817.t3__Cnig_chr_I.g1429.t1	6712	5957
I.g1818.t2__Cnig_chr_I.g1431.t3	3453	5751
I.g1819.t1__Cnig_chr_I.g1432.t1	8130	8016
I.g1821.t1__Cnig_chr_I.g1434.t1	79	79
I.g1823.t2__Cnig_chr_I.g1439.t1	390	257
I.g1824.t2__Cnig_chr_I.g1440.t2	422	421
I.g1825.t1__Cnig_chr_I.g1442.t1	59	6
I.g1826.t2__Cnig_chr_I.g1443.t1	965	458
I.g1827.t1__Cnig_chr_I.g1444.t1	361	75
I.g1828.t1__Cnig_chr_I.g1445.t2	17253	14693
I.g1830.t1__Cnig_chr_I.g1448.t1	3222	5742
I.g1831.t2__Cnig_chr_I.g1449.t2	4613	3727
I.g1832.t1__Cnig_chr_I.g1450.t1	42	15
I.g1833.t2__Cnig_chr_I.g1451.t1	4	6
I.g1834.t1__Cnig_chr_I.g1452.t1	0	4
I.g1835.t1__Cnig_chr_I.g1453.t1	0	3
I.g1836.t1__Cnig_chr_I.g1454.t3	6	11
I.g1837.t1__Cnig_chr_I.g1457.t1	1	5
I.g1838.t1__Cnig_chr_I.g1458.t1	1	1
I.g1839.t1__Cnig_chr_I.g1459.t1	1	4
I.g1840.t1__Cnig_chr_I.g1460.t1	57	67
I.g1841.t2__Cnig_chr_I.g1461.t1	8738	9746
I.g1842.t1__Cnig_chr_I.g1462.t1	362	685
I.g1843.t1__Cnig_chr_I.g1463.t1	776	679
I.g1844.t1__Cnig_chr_I.g1464.t1	5207	3725
I.g1845.t1__Cnig_chr_I.g1467.t1	10174	3276
I.g1846.t1__Cnig_chr_I.g1468.t1	5909	6209
I.g1847.t1__Cnig_chr_I.g1469.t1	81	84
I.g1850.t1__Cnig_chr_I.g1472.t1	1	14
I.g1851.t2__Cnig_chr_I.g1473.t1	11	12
I.g1852.t1__Cnig_chr_I.g1474.t1	1	4
I.g1853.t2__Cnig_chr_I.g1475.t1	124	78
I.g1854.t1__Cnig_chr_I.g1476.t1	9	17
I.g1856.t1__Cnig_chr_I.g1479.t2	3	4
I.g1860.t1__Cnig_chr_I.g1499.t1	15	1
I.g1861.t3__Cnig_chr_I.g1498.t2	496	1
I.g1862.t1__Cnig_chr_I.g1495.t1	2839	3543
I.g1863.t1__Cnig_chr_I.g1494.t1	6306	493
I.g1864.t1__Cnig_chr_I.g1493.t1	1448	1376
I.g1865.t1__Cnig_chr_I.g1492.t1	6220	7124
I.g1866.t1__Cnig_chr_I.g1491.t1	3544	1972
I.g1867.t1__Cnig_chr_I.g1490.t1	1017	942
I.g1868.t1__Cnig_chr_I.g1489.t2	2391	1223
I.g1869.t1__Cnig_chr_I.g1488.t1	8848	4705
I.g1870.t1__Cnig_chr_I.g1487.t1	4108	838
I.g1871.t1__Cnig_chr_I.g1486.t2	4	4
I.g1873.t1__Cnig_chr_I.g1485.t1	6993	3095
I.g1875.t1__Cnig_chr_I.g1580.t1	75	57
I.g1878.t3__Cnig_chr_I.g1582.t1	7187	12291
I.g1879.t1__Cnig_chr_I.g1583.t1	4528	4772
I.g1880.t3__Cnig_chr_I.g1584.t3	2041	2830
I.g1881.t1__Cnig_chr_I.g1586.t1	4221	4459
I.g1882.t1__Cnig_chr_I.g1587.t1	186	118
I.g1883.t2__Cnig_chr_I.g1588.t2	4495	4611
I.g1884.t1__Cnig_chr_I.g1590.t1	6449	5576
I.g1885.t1__Cnig_chr_I.g1591.t2	3025	2634
I.g1887.t1__Cnig_chr_I.g1592.t2	0	9
I.g1889.t1__Cnig_chr_I.g1593.t2	6	1
I.g1890.t1__Cnig_chr_I.g1596.t1	3055	1164
I.g1891.t1__Cnig_chr_I.g1598.t1	2243	2558
I.g1892.t2__Cnig_chr_I.g1599.t1	7126	12658
I.g1894.t1__Cnig_chr_I.g1600.t1	7657	12816
I.g1895.t1__Cnig_chr_I.g1601.t1	5090	10524
I.g1897.t1__Cnig_chr_I.g1602.t1	4383	4925
I.g1898.t2__Cnig_chr_I.g1603.t2	14212	42635
I.g1899.t3__Cnig_chr_I.g1604.t2	30	55
I.g1900.t2__Cnig_chr_I.g1605.t3	3	25
I.g1901.t1__Cnig_chr_I.g1501.t1	4	7
I.g1902.t1__Cnig_chr_I.g1503.t1	2	1
I.g1903.t1__Cnig_chr_I.g1504.t1	78	8
I.g1904.t1__Cnig_chr_I.g1505.t2	3044	3082
I.g1905.t1__Cnig_chr_I.g1508.t1	10	23
I.g1907.t2__Cnig_chr_I.g1509.t2	78	159
I.g1908.t1__Cnig_chr_I.g1510.t1	4584	5139
I.g1909.t1__Cnig_chr_I.g1512.t1	934	877
I.g1910.t1__Cnig_chr_I.g1513.t1	1309	1483
I.g1911.t1__Cnig_chr_I.g1514.t1	814	1993
I.g1912.t2__Cnig_chr_I.g1515.t1	8965	9119
I.g1913.t1__Cnig_chr_I.g1516.t1	2953	3882
I.g1914.t1__Cnig_chr_I.g1517.t1	6469	7764
I.g1915.t3__Cnig_chr_I.g1520.t2	5744	5051
I.g1916.t2__Cnig_chr_I.g1521.t1	2389	3117
I.g1917.t1__Cnig_chr_I.g1522.t1	504	706
I.g1918.t2__Cnig_chr_I.g1523.t2	3212	3868
I.g1919.t2__Cnig_chr_I.g1524.t2	1340	464
I.g1920.t1__Cnig_chr_I.g1525.t1	4499	5620
I.g1921.t2__Cnig_chr_I.g1526.t1	10	4
I.g1922.t1__Cnig_chr_I.g1528.t1	122	66
I.g1923.t1__Cnig_chr_I.g1529.t1	8821	9240
I.g1924.t1__Cnig_chr_I.g1530.t1	12	8
I.g1926.t1__Cnig_chr_I.g1531.t1	23	6
I.g1927.t1__Cnig_chr_I.g1532.t1	37	14
I.g1933.t2__Cnig_chr_I.g1537.t1	1623	4056
I.g1935.t1__Cnig_chr_I.g1538.t1	24	19
I.g1936.t1__Cnig_chr_I.g1539.t1	0	6
I.g1938.t1__Cnig_chr_I.g1541.t1	22	12768
I.g1940.t1__Cnig_chr_I.g1542.t1	2024	2919
I.g1941.t1__Cnig_chr_I.g1543.t1	234	200
I.g1942.t1__Cnig_chr_I.g1544.t1	1755	1696
I.g1943.t1__Cnig_chr_I.g1545.t2	83	18
I.g1944.t2__Cnig_chr_I.g1546.t1	16	10
I.g1945.t1__Cnig_chr_I.g1547.t3	22	15
I.g1946.t1__Cnig_chr_I.g1549.t1	4	1
I.g1947.t1__Cnig_chr_I.g1550.t2	5	4
I.g1948.t1__Cnig_chr_I.g1551.t2	3	1
I.g1950.t1__Cnig_chr_I.g1553.t1	1757	6047
I.g1951.t3__Cnig_chr_I.g1554.t1	2321	3925
I.g1952.t4__Cnig_chr_I.g1555.t1	16255	25636
I.g1953.t2__Cnig_chr_I.g1556.t1	4664	5794
I.g1955.t1__Cnig_chr_I.g1558.t1	1715	2195
I.g1956.t1__Cnig_chr_I.g1559.t1	846	1249
I.g1957.t1__Cnig_chr_I.g1560.t1	3727	4012
I.g1958.t1__Cnig_chr_I.g1561.t1	2759	3194
I.g1959.t1__Cnig_chr_I.g1562.t2	96	125
I.g1960.t1__Cnig_chr_I.g1563.t1	1	1
I.g1961.t1__Cnig_chr_I.g1564.t2	0	5
I.g1963.t3__Cnig_chr_I.g1566.t1	11	19
I.g1965.t2__Cnig_chr_I.g1569.t1	135	148
I.g1966.t1__Cnig_chr_I.g1570.t3	34	15
I.g1967.t1__Cnig_chr_I.g1571.t1	81	34
I.g1971.t3__Cnig_chr_I.g1572.t1	15	14
I.g1972.t1__Cnig_chr_I.g1573.t1	2879	5193
I.g1975.t1__Cnig_chr_I.g1574.t1	1192	2040
I.g1976.t1__Cnig_chr_I.g1575.t1	6763	9136
I.g1977.t2__Cnig_chr_I.g1576.t1	1679	1715
I.g1980.t1__Cnig_chr_I.g1577.t1	126	141
I.g1981.t2__Cnig_chr_I.g1578.t1	43	29
I.g1982.t3__Cnig_chr_I.g1579.t1	47401	64468
I.g1986.t1__Cnig_chr_I.g1680.t1	15	2
I.g1987.t1__Cnig_chr_I.g1679.t2	13270	23417
I.g1988.t1__Cnig_chr_I.g1678.t2	564	269
I.g1989.t1__Cnig_chr_I.g1677.t1	189	217
I.g1990.t1__Cnig_chr_I.g1676.t1	1	6
I.g1992.t1__Cnig_chr_I.g1675.t2	3	6
I.g1994.t1__Cnig_chr_I.g1673.t1	23	43
I.g1995.t3__Cnig_chr_I.g1672.t1	2	3
I.g1996.t1__Cnig_chr_I.g1671.t1	8593	8651
I.g1999.t1__Cnig_chr_I.g1667.t1	8673	10814
I.g2000.t1__Cnig_chr_I.g1666.t2	1	23
I.g2003.t1__Cnig_chr_I.g1665.t1	0	0
I.g2004.t1__Cnig_chr_I.g1664.t1	102	5
I.g2006.t1__Cnig_chr_I.g1662.t1	6146	5270
I.g2007.t1__Cnig_chr_I.g1661.t1	4	1
I.g2008.t1__Cnig_chr_I.g1660.t1	14	13
I.g2009.t1__Cnig_chr_I.g1659.t1	2895	2141
I.g2010.t1__Cnig_chr_I.g1658.t1	4913	2446
I.g2011.t1__Cnig_chr_I.g1657.t1	0	11
I.g2012.t1__Cnig_chr_I.g1656.t1	109	83
I.g2013.t1__Cnig_chr_I.g1654.t2	7255	6243
I.g2014.t1__Cnig_chr_I.g1653.t1	38511	36844
I.g2015.t1__Cnig_chr_I.g1652.t1	11027	4369
I.g2017.t2__Cnig_chr_I.g1651.t4	5	7
I.g2018.t1__Cnig_chr_I.g1649.t1	492	311
I.g2020.t1__Cnig_chr_I.g1647.t2	12	1
I.g2022.t1__Cnig_chr_I.g1644.t1	53	9
I.g2023.t1__Cnig_chr_I.g1643.t1	3	12
I.g2024.t1__Cnig_chr_I.g1642.t2	17	8
I.g2025.t1__Cnig_chr_I.g1640.t1	162	94
I.g2026.t2__Cnig_chr_I.g1636.t1	2492	7674
I.g2029.t1__Cnig_chr_I.g1635.t1	17	33
I.g2031.t2__Cnig_chr_I.g1634.t2	491	526
I.g2032.t1__Cnig_chr_I.g1633.t1	18	30
I.g2033.t1__Cnig_chr_I.g1632.t1	585	153
I.g2034.t1__Cnig_chr_I.g1631.t1	21	3
I.g2035.t1__Cnig_chr_I.g1630.t1	44	12
I.g2036.t1__Cnig_chr_I.g1629.t1	11024	15208
I.g2037.t1__Cnig_chr_I.g1628.t1	1786	3561
I.g2038.t1__Cnig_chr_I.g1627.t1	9233	10457
I.g2039.t1__Cnig_chr_I.g1626.t1	2923	2084
I.g2040.t1__Cnig_chr_I.g1625.t1	4372	4637
I.g2041.t1__Cnig_chr_I.g1624.t2	1228	10513
I.g2044.t1__Cnig_chr_I.g1622.t1	300	70
I.g2045.t1__Cnig_chr_I.g1621.t1	11	16
I.g2050.t1__Cnig_chr_I.g1614.t1	6	12
I.g2051.t1__Cnig_chr_I.g1615.t2	10	18
I.g2052.t1__Cnig_chr_I.g1616.t1	4748	4334
I.g2053.t1__Cnig_chr_I.g1617.t1	6921	7267
I.g2054.t2__Cnig_chr_I.g1618.t2	9229	14379
I.g2055.t1__Cnig_chr_I.g1619.t2	6411	10137
I.g2057.t1__Cnig_chr_I.g628.t1	2508	11
I.g2058.t1__Cnig_chr_I.g1732.t1	1539	1098
I.g2064.t2__Cnig_chr_I.g1687.t1	128	85
I.g2065.t2__Cnig_chr_I.g1689.t1	79	103
I.g2067.t2__Cnig_chr_I.g1690.t3	2217	6298
I.g2068.t1__Cnig_chr_I.g1691.t1	3126	3067
I.g2069.t1__Cnig_chr_I.g1692.t1	4700	4644
I.g2070.t1__Cnig_chr_I.g1693.t1	11297	11292
I.g2071.t1__Cnig_chr_I.g1694.t1	155	111
I.g2072.t1__Cnig_chr_I.g1695.t1	3379	3627
I.g2073.t1__Cnig_chr_I.g1696.t1	383	428
I.g2074.t1__Cnig_chr_I.g1700.t1	13	38
I.g2075.t1__Cnig_chr_I.g1701.t1	1873	1069
I.g2077.t1__Cnig_chr_I.g1703.t1	758	507
I.g2078.t1__Cnig_chr_I.g1704.t1	1023	717
I.g2079.t2__Cnig_chr_I.g1705.t1	1694	1636
I.g2080.t1__Cnig_chr_I.g1706.t1	9067	10535
I.g2083.t2__Cnig_chr_I.g1707.t1	2835	3559
I.g2084.t3__Cnig_chr_I.g1708.t1	7609	12358
I.g2085.t3__Cnig_chr_I.g1709.t1	104	130
I.g2086.t1__Cnig_chr_I.g1711.t1	6658	7522
I.g2087.t1__Cnig_chr_I.g1712.t1	5682	7672
I.g2088.t1__Cnig_chr_I.g1713.t1	3889	4653
I.g2089.t2__Cnig_chr_I.g1714.t1	6549	6732
I.g2090.t1__Cnig_chr_I.g1717.t1	4038	1257
I.g2091.t1__Cnig_chr_I.g1716.t1	174	324
I.g2092.t1__Cnig_chr_I.g1718.t2	72	33
I.g2095.t1__Cnig_chr_I.g1721.t1	2	9
I.g2096.t1__Cnig_chr_I.g1722.t1	6	40
I.g2097.t1__Cnig_chr_I.g1723.t1	6	9
I.g2099.t1__Cnig_chr_I.g1724.t1	8	36
I.g2100.t1__Cnig_chr_I.g1725.t1	66	50
I.g2101.t1__Cnig_chr_I.g1726.t1	6	3
I.g2102.t1__Cnig_chr_I.g1727.t1	10	33
I.g2103.t1__Cnig_chr_I.g1728.t1	2715	2314
I.g2104.t1__Cnig_chr_I.g1729.t1	7598	7310
I.g2105.t3__Cnig_chr_I.g1730.t1	1218	993
I.g2107.t3__Cnig_chr_I.g1782.t1	1952	2001
I.g2109.t2__Cnig_chr_I.g1781.t3	2996	2945
I.g2110.t1__Cnig_chr_I.g1779.t1	1068	1178
I.g2111.t1__Cnig_chr_I.g1778.t1	3391	3586
I.g2112.t2__Cnig_chr_I.g1777.t2	2280	2219
I.g2113.t1__Cnig_chr_I.g1776.t2	9	10
I.g2114.t1__Cnig_chr_I.g1775.t1	2	12
I.g2115.t1__Cnig_chr_I.g1773.t1	7	12
I.g2116.t1__Cnig_chr_I.g1772.t1	4	3
I.g2117.t1__Cnig_chr_I.g1771.t1	2722	1700
I.g2118.t2__Cnig_chr_I.g1770.t1	5926	4794
I.g2119.t2__Cnig_chr_I.g1769.t1	1938	2412
I.g2120.t1__Cnig_chr_I.g1768.t1	25	6
I.g2123.t1__Cnig_chr_I.g1766.t2	4	0
I.g2124.t1__Cnig_chr_I.g1765.t1	481	352
I.g2125.t1__Cnig_chr_I.g1764.t1	315	241
I.g2130.t1__Cnig_chr_I.g1762.t1	10	2514
I.g2132.t1__Cnig_chr_I.g1761.t1	21	0
I.g2133.t1__Cnig_chr_I.g1760.t1	1691	2846
I.g2134.t1__Cnig_chr_I.g1759.t1	2894	4127
I.g2135.t1__Cnig_chr_I.g1758.t1	456	688
I.g2136.t2__Cnig_chr_I.g1756.t1	66960	25459
I.g2138.t1__Cnig_chr_I.g1754.t2	1534	730
I.g2139.t1__Cnig_chr_I.g1753.t1	611	407
I.g2140.t3__Cnig_chr_I.g1752.t2	5	1
I.g2141.t1__Cnig_chr_I.g1751.t1	126	95
I.g2143.t1__Cnig_chr_I.g1748.t2	57	41
I.g2144.t1__Cnig_chr_I.g1747.t1	5267	5242
I.g2145.t1__Cnig_chr_I.g1746.t1	4629	4529
I.g2146.t1__Cnig_chr_I.g1745.t2	16	27
I.g2147.t2__Cnig_chr_I.g1744.t1	57	248
I.g2148.t1__Cnig_chr_I.g1743.t1	12	22
I.g2149.t1__Cnig_chr_I.g1742.t1	321	208
I.g2150.t1__Cnig_chr_I.g1741.t1	0	6
I.g2151.t2__Cnig_chr_I.g1737.t2	277	60
I.g2152.t1__Cnig_chr_I.g1736.t1	0	1
I.g2154.t1__Cnig_chr_I.g1734.t1	732	578
I.g2155.t1__Cnig_chr_I.g1733.t1	92	48
I.g2159.t1__Cnig_chr_I.g1786.t1	162	247
I.g2160.t1__Cnig_chr_I.g1787.t1	2692	2849
I.g2161.t2__Cnig_chr_I.g1788.t1	1696	1686
I.g2162.t1__Cnig_chr_I.g1789.t1	1288	1480
I.g2165.t3__Cnig_chr_I.g1791.t1	23	34
I.g2166.t2__Cnig_chr_I.g1792.t1	932	1196
I.g2167.t1__Cnig_chr_I.g1793.t1	538	2046
I.g2169.t1__Cnig_chr_I.g1794.t2	4231	7605
I.g2170.t1__Cnig_chr_I.g1795.t1	59	55
I.g2171.t1__Cnig_chr_I.g1796.t1	0	0
I.g2172.t2__Cnig_chr_I.g1797.t1	81	16
I.g2175.t1__Cnig_chr_I.g1802.t1	217	132
I.g2176.t3__Cnig_chr_I.g1803.t1	3	0
I.g2177.t1__Cnig_chr_I.g1804.t1	49	50
I.g2178.t1__Cnig_chr_I.g1805.t1	2697	1631
I.g2179.t1__Cnig_chr_I.g1806.t1	26	35
I.g2180.t1__Cnig_chr_I.g1807.t1	489	223
I.g2181.t1__Cnig_chr_I.g1808.t2	61	44
I.g2186.t2__Cnig_chr_I.g1813.t2	31	6
I.g2187.t1__Cnig_chr_I.g1814.t1	0	2
I.g2191.t2__Cnig_chr_I.g1819.t1	2267	5035
I.g2193.t3__Cnig_chr_I.g1821.t1	2187	2574
I.g2194.t1__Cnig_chr_I.g1822.t1	293	716
I.g2195.t1__Cnig_chr_I.g1823.t1	3192	5077
I.g2196.t1__Cnig_chr_I.g1824.t1	7568	33929
I.g2197.t1__Cnig_chr_I.g1825.t1	80	149
I.g2198.t2__Cnig_chr_I.g1826.t1	934	939
I.g2199.t2__Cnig_chr_I.g1827.t1	2030	2178
I.g2200.t3__Cnig_chr_I.g1828.t1	1926	1209
I.g2201.t1__Cnig_chr_I.g1829.t2	51	113
I.g2202.t2__Cnig_chr_I.g1830.t2	1	15
I.g2203.t1__Cnig_chr_I.g1831.t1	2952	2773
I.g2204.t1__Cnig_chr_I.g1832.t1	8084	11041
I.g2205.t1__Cnig_chr_I.g1833.t1	1566	3516
I.g2206.t1__Cnig_chr_I.g1834.t2	110	57
I.g2207.t1__Cnig_chr_I.g1835.t1	25	16
I.g2208.t1__Cnig_chr_I.g1836.t1	33	61
I.g2211.t1__Cnig_chr_I.g1838.t1	846	2976
I.g2212.t3__Cnig_chr_I.g1839.t1	2138	7615
I.g2214.t1__Cnig_chr_I.g1840.t2	5081	9196
I.g2215.t2__Cnig_chr_I.g1842.t1	4021	2588
I.g2217.t1__Cnig_chr_I.g1844.t1	5856	6120
I.g2218.t1__Cnig_chr_I.g1845.t1	2448	4039
I.g2221.t1__Cnig_chr_I.g1846.t1	179	231
