gene_id	HF3_Cbr	HF3_Cni
I.g1623.t1__Cnig_chr_I.g1229.t1	475	504
I.g1624.t1__Cnig_chr_I.g1230.t1	7	5
I.g1625.t2__Cnig_chr_I.g1231.t1	3548	2354
I.g1626.t2__Cnig_chr_I.g1232.t1	25	9
I.g1627.t1__Cnig_chr_I.g1233.t1	1784	1227
I.g1628.t1__Cnig_chr_I.g1234.t2	439	220
I.g1629.t1__Cnig_chr_I.g1235.t1	954	606
I.g1630.t1__Cnig_chr_I.g1236.t1	1297	1602
I.g1631.t1__Cnig_chr_I.g1237.t2	22	18
I.g1633.t1__Cnig_chr_I.g1239.t1	259	101
I.g1635.t2__Cnig_chr_I.g1242.t3	206	92
I.g1636.t1__Cnig_chr_I.g1243.t2	212	288
I.g1639.t1__Cnig_chr_I.g1245.t3	53	141
I.g1640.t1__Cnig_chr_I.g1246.t1	738	1103
I.g1641.t2__Cnig_chr_I.g1247.t1	1953	20
I.g1642.t1__Cnig_chr_I.g1250.t1	1421	908
I.g1643.t3__Cnig_chr_I.g1251.t2	93	2569
I.g1644.t3__Cnig_chr_I.g1252.t2	912	1712
I.g1645.t1__Cnig_chr_I.g1253.t2	35	37
I.g1646.t1__Cnig_chr_I.g1254.t1	0	0
I.g1647.t1__Cnig_chr_I.g1255.t1	0	2
I.g1649.t1__Cnig_chr_I.g1256.t1	487	1027
I.g1651.t1__Cnig_chr_I.g1258.t2	2370	1814
I.g1652.t1__Cnig_chr_I.g1259.t1	812	906
I.g1653.t2__Cnig_chr_I.g1260.t1	4146	3842
I.g1654.t2__Cnig_chr_I.g1261.t1	690	7516
I.g1656.t1__Cnig_chr_I.g1262.t1	28	6
I.g1657.t1__Cnig_chr_I.g1265.t1	2087	1388
I.g1658.t1__Cnig_chr_I.g1266.t1	911	512
I.g1659.t2__Cnig_chr_I.g1267.t1	743	269
I.g1661.t3__Cnig_chr_I.g1269.t1	4942	439
I.g1662.t1__Cnig_chr_I.g1272.t1	2048	1400
I.g1664.t2__Cnig_chr_I.g1273.t2	382	295
I.g1665.t1__Cnig_chr_I.g1274.t3	871	761
I.g1666.t1__Cnig_chr_I.g1276.t1	22	3
I.g1667.t3__Cnig_chr_I.g1277.t1	33	24
I.g1669.t1__Cnig_chr_I.g1279.t1	40311	46406
I.g1670.t1__Cnig_chr_I.g1280.t1	6117	7656
I.g1671.t3__Cnig_chr_I.g1281.t1	3870	3514
I.g1672.t1__Cnig_chr_I.g1282.t2	8	8
I.g1673.t1__Cnig_chr_I.g1283.t3	19	176
I.g1674.t2__Cnig_chr_I.g1284.t1	200	108
I.g1676.t1__Cnig_chr_I.g1285.t2	0	0
I.g1677.t1__Cnig_chr_I.g1286.t2	2	0
I.g1678.t1__Cnig_chr_I.g1287.t1	6243	4315
I.g1679.t2__Cnig_chr_I.g1288.t2	0	0
I.g1680.t1__Cnig_chr_I.g1289.t1	21	8
I.g1681.t2__Cnig_chr_I.g1290.t1	4390	1891
I.g1682.t3__Cnig_chr_I.g1293.t2	445	244
I.g1685.t1__Cnig_chr_I.g1295.t1	110	306
I.g1688.t1__Cnig_chr_I.g1298.t1	14	69
I.g1689.t1__Cnig_chr_I.g1299.t1	119	168
I.g1690.t1__Cnig_chr_I.g1300.t1	6452	5359
I.g1691.t1__Cnig_chr_I.g1301.t1	1011	1524
I.g1692.t4__Cnig_chr_I.g1303.t1	3050	750
I.g1693.t1__Cnig_chr_I.g1304.t1	2213	2083
I.g1694.t1__Cnig_chr_I.g1305.t1	3684	7744
I.g1695.t1__Cnig_chr_I.g1306.t1	4659	5683
I.g1696.t1__Cnig_chr_I.g1307.t2	279	332
I.g1697.t1__Cnig_chr_I.g1308.t1	1160	241
I.g1698.t1__Cnig_chr_I.g1309.t1	1982	566
I.g1699.t1__Cnig_chr_I.g1310.t1	9	5
I.g1700.t1__Cnig_chr_I.g1312.t1	3	2
I.g1702.t1__Cnig_chr_I.g1313.t1	6	5
I.g1703.t2__Cnig_chr_I.g1314.t1	3658	993
I.g1704.t1__Cnig_chr_I.g1315.t1	4412	4390
I.g1705.t1__Cnig_chr_I.g1316.t1	45	18
I.g1706.t1__Cnig_chr_I.g1318.t1	53	26
I.g1707.t4__Cnig_chr_I.g1319.t1	10	1
I.g1708.t1__Cnig_chr_I.g1320.t1	0	2
I.g1709.t1__Cnig_chr_I.g1321.t1	27	12
I.g1710.t1__Cnig_chr_I.g1322.t1	1	0
I.g1711.t1__Cnig_chr_I.g1323.t1	6	0
I.g1712.t3__Cnig_chr_I.g1324.t2	38	71
I.g1713.t1__Cnig_chr_I.g1325.t1	6	2
I.g1714.t2__Cnig_chr_I.g1326.t1	4	1
I.g1715.t2__Cnig_chr_I.g1327.t2	375	544
I.g1716.t1__Cnig_chr_I.g1328.t3	2178	2332
I.g1717.t3__Cnig_chr_I.g1329.t1	2190	1426
I.g1718.t1__Cnig_chr_I.g1330.t2	20	9
I.g1719.t2__Cnig_chr_I.g1332.t2	20	14
I.g1721.t2__Cnig_chr_I.g1334.t3	754	295
I.g1723.t1__Cnig_chr_I.g1335.t4	5	3
I.g1724.t1__Cnig_chr_I.g1336.t1	3017	1605
I.g1725.t1__Cnig_chr_I.g1337.t1	1859	2283
I.g1726.t1__Cnig_chr_I.g1339.t1	5524	1213
I.g1727.t1__Cnig_chr_I.g1340.t1	230	470
I.g1729.t2__Cnig_chr_I.g1341.t1	5	9
I.g1733.t1__Cnig_chr_I.g1342.t1	1670	1382
I.g1735.t2__Cnig_chr_I.g1344.t1	2719	1393
I.g1736.t1__Cnig_chr_I.g1345.t1	1884	493
I.g1737.t1__Cnig_chr_I.g1346.t1	986	427
I.g1738.t1__Cnig_chr_I.g1348.t1	7209	5088
I.g1739.t1__Cnig_chr_I.g1349.t2	3945	7333
I.g1740.t3__Cnig_chr_I.g1351.t1	6447	919
I.g1741.t1__Cnig_chr_I.g1352.t2	7290	4326
I.g1742.t1__Cnig_chr_I.g1353.t1	37	5
I.g1743.t1__Cnig_chr_I.g1355.t1	4592	4114
I.g1744.t1__Cnig_chr_I.g1356.t1	4391	4384
I.g1745.t1__Cnig_chr_I.g1357.t1	2848	1865
I.g1746.t1__Cnig_chr_I.g1358.t1	0	4
I.g1747.t1__Cnig_chr_I.g1359.t1	5	2
I.g1748.t1__Cnig_chr_I.g1360.t1	5670	1452
I.g1749.t1__Cnig_chr_I.g1361.t1	4074	2226
I.g1750.t1__Cnig_chr_I.g1362.t1	3342	917
I.g1751.t1__Cnig_chr_I.g1365.t1	300	189
I.g1752.t1__Cnig_chr_I.g1366.t1	82	73
I.g1753.t2__Cnig_chr_I.g1367.t2	4217	2699
I.g1754.t1__Cnig_chr_I.g1368.t1	7	21
I.g1755.t1__Cnig_chr_I.g1369.t1	177	213
I.g1756.t1__Cnig_chr_I.g1370.t1	57	41
I.g1757.t1__Cnig_chr_I.g1371.t1	7854	7362
I.g1758.t1__Cnig_chr_I.g1372.t1	208	80
I.g1759.t1__Cnig_chr_I.g1373.t1	120	60
I.g1760.t1__Cnig_chr_I.g1376.t1	3	7
I.g1761.t1__Cnig_chr_I.g1377.t1	2206	2209
I.g1762.t1__Cnig_chr_I.g1378.t1	5156	5140
I.g1763.t1__Cnig_chr_I.g1379.t3	130	90
I.g1764.t1__Cnig_chr_I.g1380.t1	397	1442
I.g1765.t1__Cnig_chr_I.g1381.t2	2131	2019
I.g1766.t1__Cnig_chr_I.g1382.t1	25378	26753
I.g1767.t1__Cnig_chr_I.g1383.t1	7985	7944
I.g1768.t1__Cnig_chr_I.g1384.t1	5311	5681
I.g1769.t1__Cnig_chr_I.g1385.t2	26775	52577
I.g1771.t1__Cnig_chr_I.g1386.t1	230	266
I.g1774.t1__Cnig_chr_I.g1389.t1	279	84
I.g1775.t2__Cnig_chr_I.g1390.t1	878	1295
I.g1776.t2__Cnig_chr_I.g1391.t1	1993	1317
I.g1777.t1__Cnig_chr_I.g1393.t1	50	95
I.g1778.t1__Cnig_chr_I.g1394.t1	1478	1044
I.g1780.t2__Cnig_chr_I.g1396.t2	4103	2964
I.g1781.t1__Cnig_chr_I.g1397.t1	10	2
I.g1783.t1__Cnig_chr_I.g1398.t3	208	18
I.g1784.t1__Cnig_chr_I.g1399.t1	5430	1936
I.g1785.t1__Cnig_chr_I.g1400.t1	249	196
I.g1789.t1__Cnig_chr_I.g1405.t1	329	202
I.g1792.t1__Cnig_chr_I.g1407.t1	39	16
I.g1793.t3__Cnig_chr_I.g1409.t2	16274	819
I.g1794.t1__Cnig_chr_I.g1410.t1	13639	26064
I.g1795.t1__Cnig_chr_I.g1411.t2	128	208
I.g1797.t1__Cnig_chr_I.g1413.t2	148	103
I.g1798.t1__Cnig_chr_I.g1415.t1	561	298
I.g1799.t1__Cnig_chr_I.g1416.t1	8007	6459
I.g1808.t1__Cnig_chr_I.g1420.t1	2774	1275
I.g1809.t1__Cnig_chr_I.g1422.t1	2472	2670
I.g1810.t1__Cnig_chr_I.g1423.t1	1018	1440
I.g1811.t1__Cnig_chr_I.g1424.t3	8463	10666
I.g1812.t1__Cnig_chr_I.g1425.t1	22734	29234
I.g1814.t1__Cnig_chr_I.g1426.t1	3150	28672
I.g1815.t2__Cnig_chr_I.g1427.t1	3109	3592
I.g1816.t2__Cnig_chr_I.g1428.t1	11690	10240
I.g1817.t3__Cnig_chr_I.g1429.t1	3982	3581
I.g1818.t2__Cnig_chr_I.g1431.t3	1878	3281
I.g1819.t1__Cnig_chr_I.g1432.t1	4880	4714
I.g1821.t1__Cnig_chr_I.g1434.t1	55	55
I.g1823.t2__Cnig_chr_I.g1439.t1	244	135
I.g1824.t2__Cnig_chr_I.g1440.t2	182	142
I.g1825.t1__Cnig_chr_I.g1442.t1	50	2
I.g1826.t2__Cnig_chr_I.g1443.t1	523	224
I.g1827.t1__Cnig_chr_I.g1444.t1	169	47
I.g1828.t1__Cnig_chr_I.g1445.t2	10651	8905
I.g1830.t1__Cnig_chr_I.g1448.t1	1503	2771
I.g1831.t2__Cnig_chr_I.g1449.t2	2424	2237
I.g1832.t1__Cnig_chr_I.g1450.t1	16	9
I.g1833.t2__Cnig_chr_I.g1451.t1	4	0
I.g1834.t1__Cnig_chr_I.g1452.t1	2	0
I.g1835.t1__Cnig_chr_I.g1453.t1	1	1
I.g1836.t1__Cnig_chr_I.g1454.t3	3	5
I.g1837.t1__Cnig_chr_I.g1457.t1	1	1
I.g1838.t1__Cnig_chr_I.g1458.t1	0	1
I.g1839.t1__Cnig_chr_I.g1459.t1	0	3
I.g1840.t1__Cnig_chr_I.g1460.t1	26	41
I.g1841.t2__Cnig_chr_I.g1461.t1	4935	5878
I.g1842.t1__Cnig_chr_I.g1462.t1	170	369
I.g1843.t1__Cnig_chr_I.g1463.t1	426	335
I.g1844.t1__Cnig_chr_I.g1464.t1	2919	2049
I.g1845.t1__Cnig_chr_I.g1467.t1	6069	1928
I.g1846.t1__Cnig_chr_I.g1468.t1	3724	3646
I.g1847.t1__Cnig_chr_I.g1469.t1	34	29
I.g1850.t1__Cnig_chr_I.g1472.t1	3	8
I.g1851.t2__Cnig_chr_I.g1473.t1	5	4
I.g1852.t1__Cnig_chr_I.g1474.t1	0	1
I.g1853.t2__Cnig_chr_I.g1475.t1	52	47
I.g1854.t1__Cnig_chr_I.g1476.t1	8	8
I.g1856.t1__Cnig_chr_I.g1479.t2	2	4
I.g1860.t1__Cnig_chr_I.g1499.t1	5	0
I.g1861.t3__Cnig_chr_I.g1498.t2	273	5
I.g1862.t1__Cnig_chr_I.g1495.t1	1653	1941
I.g1863.t1__Cnig_chr_I.g1494.t1	3333	274
I.g1864.t1__Cnig_chr_I.g1493.t1	856	762
I.g1865.t1__Cnig_chr_I.g1492.t1	4092	4443
I.g1866.t1__Cnig_chr_I.g1491.t1	1813	1067
I.g1867.t1__Cnig_chr_I.g1490.t1	536	467
I.g1868.t1__Cnig_chr_I.g1489.t2	1389	720
I.g1869.t1__Cnig_chr_I.g1488.t1	5404	2674
I.g1870.t1__Cnig_chr_I.g1487.t1	2122	408
I.g1871.t1__Cnig_chr_I.g1486.t2	4	3
I.g1873.t1__Cnig_chr_I.g1485.t1	4351	1715
I.g1875.t1__Cnig_chr_I.g1580.t1	57	68
I.g1878.t3__Cnig_chr_I.g1582.t1	4057	7231
I.g1879.t1__Cnig_chr_I.g1583.t1	2562	2697
I.g1880.t3__Cnig_chr_I.g1584.t3	1054	1632
I.g1881.t1__Cnig_chr_I.g1586.t1	2437	2485
I.g1882.t1__Cnig_chr_I.g1587.t1	98	70
I.g1883.t2__Cnig_chr_I.g1588.t2	2883	3053
I.g1884.t1__Cnig_chr_I.g1590.t1	4111	3442
I.g1885.t1__Cnig_chr_I.g1591.t2	1842	1678
I.g1887.t1__Cnig_chr_I.g1592.t2	0	10
I.g1889.t1__Cnig_chr_I.g1593.t2	3	0
I.g1890.t1__Cnig_chr_I.g1596.t1	1812	694
I.g1891.t1__Cnig_chr_I.g1598.t1	1241	1657
I.g1892.t2__Cnig_chr_I.g1599.t1	4398	7134
I.g1894.t1__Cnig_chr_I.g1600.t1	4758	8153
I.g1895.t1__Cnig_chr_I.g1601.t1	2638	5841
I.g1897.t1__Cnig_chr_I.g1602.t1	2422	3028
I.g1898.t2__Cnig_chr_I.g1603.t2	8166	22084
I.g1899.t3__Cnig_chr_I.g1604.t2	24	24
I.g1900.t2__Cnig_chr_I.g1605.t3	1	20
I.g1901.t1__Cnig_chr_I.g1501.t1	1	1
I.g1902.t1__Cnig_chr_I.g1503.t1	0	2
I.g1903.t1__Cnig_chr_I.g1504.t1	48	9
I.g1904.t1__Cnig_chr_I.g1505.t2	1851	1784
I.g1905.t1__Cnig_chr_I.g1508.t1	5	7
I.g1907.t2__Cnig_chr_I.g1509.t2	35	53
I.g1908.t1__Cnig_chr_I.g1510.t1	2876	3178
I.g1909.t1__Cnig_chr_I.g1512.t1	590	475
I.g1910.t1__Cnig_chr_I.g1513.t1	688	781
I.g1911.t1__Cnig_chr_I.g1514.t1	476	1055
I.g1912.t2__Cnig_chr_I.g1515.t1	5001	5142
I.g1913.t1__Cnig_chr_I.g1516.t1	1854	2243
I.g1914.t1__Cnig_chr_I.g1517.t1	3910	4576
I.g1915.t3__Cnig_chr_I.g1520.t2	3379	2987
I.g1916.t2__Cnig_chr_I.g1521.t1	1476	1901
I.g1917.t1__Cnig_chr_I.g1522.t1	299	376
I.g1918.t2__Cnig_chr_I.g1523.t2	1811	2175
I.g1919.t2__Cnig_chr_I.g1524.t2	667	240
I.g1920.t1__Cnig_chr_I.g1525.t1	2782	3336
I.g1921.t2__Cnig_chr_I.g1526.t1	6	3
I.g1922.t1__Cnig_chr_I.g1528.t1	91	37
I.g1923.t1__Cnig_chr_I.g1529.t1	5544	5534
I.g1924.t1__Cnig_chr_I.g1530.t1	9	6
I.g1926.t1__Cnig_chr_I.g1531.t1	11	5
I.g1927.t1__Cnig_chr_I.g1532.t1	17	2
I.g1933.t2__Cnig_chr_I.g1537.t1	1086	2512
I.g1935.t1__Cnig_chr_I.g1538.t1	9	13
I.g1936.t1__Cnig_chr_I.g1539.t1	1	0
I.g1938.t1__Cnig_chr_I.g1541.t1	17	8138
I.g1940.t1__Cnig_chr_I.g1542.t1	1404	2004
I.g1941.t1__Cnig_chr_I.g1543.t1	173	111
I.g1942.t1__Cnig_chr_I.g1544.t1	1054	926
I.g1943.t1__Cnig_chr_I.g1545.t2	58	14
I.g1944.t2__Cnig_chr_I.g1546.t1	6	2
I.g1945.t1__Cnig_chr_I.g1547.t3	10	4
I.g1946.t1__Cnig_chr_I.g1549.t1	1	0
I.g1947.t1__Cnig_chr_I.g1550.t2	3	1
I.g1948.t1__Cnig_chr_I.g1551.t2	0	1
I.g1950.t1__Cnig_chr_I.g1553.t1	964	3119
I.g1951.t3__Cnig_chr_I.g1554.t1	1434	2445
I.g1952.t4__Cnig_chr_I.g1555.t1	11103	17311
I.g1953.t2__Cnig_chr_I.g1556.t1	2960	3632
I.g1955.t1__Cnig_chr_I.g1558.t1	922	1199
I.g1956.t1__Cnig_chr_I.g1559.t1	451	681
I.g1957.t1__Cnig_chr_I.g1560.t1	1919	2122
I.g1958.t1__Cnig_chr_I.g1561.t1	1631	1975
I.g1959.t1__Cnig_chr_I.g1562.t2	77	97
I.g1960.t1__Cnig_chr_I.g1563.t1	3	0
I.g1961.t1__Cnig_chr_I.g1564.t2	0	1
I.g1963.t3__Cnig_chr_I.g1566.t1	8	9
I.g1965.t2__Cnig_chr_I.g1569.t1	95	105
I.g1966.t1__Cnig_chr_I.g1570.t3	14	21
I.g1967.t1__Cnig_chr_I.g1571.t1	39	11
I.g1971.t3__Cnig_chr_I.g1572.t1	12	7
I.g1972.t1__Cnig_chr_I.g1573.t1	1692	3243
I.g1975.t1__Cnig_chr_I.g1574.t1	636	977
I.g1976.t1__Cnig_chr_I.g1575.t1	4293	5617
I.g1977.t2__Cnig_chr_I.g1576.t1	804	848
I.g1980.t1__Cnig_chr_I.g1577.t1	78	113
I.g1981.t2__Cnig_chr_I.g1578.t1	25	30
I.g1982.t3__Cnig_chr_I.g1579.t1	29512	37141
I.g1986.t1__Cnig_chr_I.g1680.t1	4	3
I.g1987.t1__Cnig_chr_I.g1679.t2	8997	15044
I.g1988.t1__Cnig_chr_I.g1678.t2	287	124
I.g1989.t1__Cnig_chr_I.g1677.t1	121	132
I.g1990.t1__Cnig_chr_I.g1676.t1	0	2
I.g1992.t1__Cnig_chr_I.g1675.t2	1	5
I.g1994.t1__Cnig_chr_I.g1673.t1	7	23
I.g1995.t3__Cnig_chr_I.g1672.t1	3	2
I.g1996.t1__Cnig_chr_I.g1671.t1	4900	5088
I.g1999.t1__Cnig_chr_I.g1667.t1	5700	6825
I.g2000.t1__Cnig_chr_I.g1666.t2	2	23
I.g2003.t1__Cnig_chr_I.g1665.t1	3	1
I.g2004.t1__Cnig_chr_I.g1664.t1	54	5
I.g2006.t1__Cnig_chr_I.g1662.t1	3739	3128
I.g2007.t1__Cnig_chr_I.g1661.t1	0	2
I.g2008.t1__Cnig_chr_I.g1660.t1	6	12
I.g2009.t1__Cnig_chr_I.g1659.t1	1682	1271
I.g2010.t1__Cnig_chr_I.g1658.t1	2806	1398
I.g2011.t1__Cnig_chr_I.g1657.t1	0	5
I.g2012.t1__Cnig_chr_I.g1656.t1	94	55
I.g2013.t1__Cnig_chr_I.g1654.t2	4405	3277
I.g2014.t1__Cnig_chr_I.g1653.t1	24321	22504
I.g2015.t1__Cnig_chr_I.g1652.t1	7237	2913
I.g2017.t2__Cnig_chr_I.g1651.t4	3	3
I.g2018.t1__Cnig_chr_I.g1649.t1	296	156
I.g2020.t1__Cnig_chr_I.g1647.t2	5	1
I.g2022.t1__Cnig_chr_I.g1644.t1	22	5
I.g2023.t1__Cnig_chr_I.g1643.t1	4	4
I.g2024.t1__Cnig_chr_I.g1642.t2	5	8
I.g2025.t1__Cnig_chr_I.g1640.t1	83	59
I.g2026.t2__Cnig_chr_I.g1636.t1	1199	4540
I.g2029.t1__Cnig_chr_I.g1635.t1	23	22
I.g2031.t2__Cnig_chr_I.g1634.t2	296	298
I.g2032.t1__Cnig_chr_I.g1633.t1	14	12
I.g2033.t1__Cnig_chr_I.g1632.t1	293	80
I.g2034.t1__Cnig_chr_I.g1631.t1	12	0
I.g2035.t1__Cnig_chr_I.g1630.t1	27	7
I.g2036.t1__Cnig_chr_I.g1629.t1	6611	9035
I.g2037.t1__Cnig_chr_I.g1628.t1	1266	2103
I.g2038.t1__Cnig_chr_I.g1627.t1	4868	5520
I.g2039.t1__Cnig_chr_I.g1626.t1	1521	1021
I.g2040.t1__Cnig_chr_I.g1625.t1	2668	2777
I.g2041.t1__Cnig_chr_I.g1624.t2	732	6495
I.g2044.t1__Cnig_chr_I.g1622.t1	133	33
I.g2045.t1__Cnig_chr_I.g1621.t1	7	10
I.g2050.t1__Cnig_chr_I.g1614.t1	2	13
I.g2051.t1__Cnig_chr_I.g1615.t2	5	15
I.g2052.t1__Cnig_chr_I.g1616.t1	2984	2642
I.g2053.t1__Cnig_chr_I.g1617.t1	4343	4604
I.g2054.t2__Cnig_chr_I.g1618.t2	6196	9312
I.g2055.t1__Cnig_chr_I.g1619.t2	3954	6088
I.g2057.t1__Cnig_chr_I.g628.t1	1614	2
I.g2058.t1__Cnig_chr_I.g1732.t1	847	588
I.g2064.t2__Cnig_chr_I.g1687.t1	74	71
I.g2065.t2__Cnig_chr_I.g1689.t1	51	64
I.g2067.t2__Cnig_chr_I.g1690.t3	1756	4242
I.g2068.t1__Cnig_chr_I.g1691.t1	1895	1774
I.g2069.t1__Cnig_chr_I.g1692.t1	2959	2762
I.g2070.t1__Cnig_chr_I.g1693.t1	6593	6454
I.g2071.t1__Cnig_chr_I.g1694.t1	101	63
I.g2072.t1__Cnig_chr_I.g1695.t1	2081	2410
I.g2073.t1__Cnig_chr_I.g1696.t1	354	372
I.g2074.t1__Cnig_chr_I.g1700.t1	8	29
I.g2075.t1__Cnig_chr_I.g1701.t1	1036	653
I.g2077.t1__Cnig_chr_I.g1703.t1	418	268
I.g2078.t1__Cnig_chr_I.g1704.t1	542	405
I.g2079.t2__Cnig_chr_I.g1705.t1	946	905
I.g2080.t1__Cnig_chr_I.g1706.t1	5937	6610
I.g2083.t2__Cnig_chr_I.g1707.t1	1923	2139
I.g2084.t3__Cnig_chr_I.g1708.t1	4936	7664
I.g2085.t3__Cnig_chr_I.g1709.t1	45	58
I.g2086.t1__Cnig_chr_I.g1711.t1	3169	3867
I.g2087.t1__Cnig_chr_I.g1712.t1	3673	4744
I.g2088.t1__Cnig_chr_I.g1713.t1	2243	2496
I.g2089.t2__Cnig_chr_I.g1714.t1	4016	3763
I.g2090.t1__Cnig_chr_I.g1717.t1	2595	743
I.g2091.t1__Cnig_chr_I.g1716.t1	103	216
I.g2092.t1__Cnig_chr_I.g1718.t2	29	28
I.g2095.t1__Cnig_chr_I.g1721.t1	8	12
I.g2096.t1__Cnig_chr_I.g1722.t1	5	18
I.g2097.t1__Cnig_chr_I.g1723.t1	5	8
I.g2099.t1__Cnig_chr_I.g1724.t1	8	25
I.g2100.t1__Cnig_chr_I.g1725.t1	39	36
I.g2101.t1__Cnig_chr_I.g1726.t1	3	5
I.g2102.t1__Cnig_chr_I.g1727.t1	6	17
I.g2103.t1__Cnig_chr_I.g1728.t1	1498	1196
I.g2104.t1__Cnig_chr_I.g1729.t1	4965	4263
I.g2105.t3__Cnig_chr_I.g1730.t1	680	622
I.g2107.t3__Cnig_chr_I.g1782.t1	1048	1065
I.g2109.t2__Cnig_chr_I.g1781.t3	1874	1829
I.g2110.t1__Cnig_chr_I.g1779.t1	613	729
I.g2111.t1__Cnig_chr_I.g1778.t1	1859	2072
I.g2112.t2__Cnig_chr_I.g1777.t2	1354	1262
I.g2113.t1__Cnig_chr_I.g1776.t2	5	5
I.g2114.t1__Cnig_chr_I.g1775.t1	5	14
I.g2115.t1__Cnig_chr_I.g1773.t1	12	9
I.g2116.t1__Cnig_chr_I.g1772.t1	3	1
I.g2117.t1__Cnig_chr_I.g1771.t1	1391	919
I.g2118.t2__Cnig_chr_I.g1770.t1	3258	2323
I.g2119.t2__Cnig_chr_I.g1769.t1	1016	1248
I.g2120.t1__Cnig_chr_I.g1768.t1	11	3
I.g2123.t1__Cnig_chr_I.g1766.t2	6	1
I.g2124.t1__Cnig_chr_I.g1765.t1	244	194
I.g2125.t1__Cnig_chr_I.g1764.t1	389	290
I.g2130.t1__Cnig_chr_I.g1762.t1	6	1476
I.g2132.t1__Cnig_chr_I.g1761.t1	18	0
I.g2133.t1__Cnig_chr_I.g1760.t1	1001	1738
I.g2134.t1__Cnig_chr_I.g1759.t1	1663	2430
I.g2135.t1__Cnig_chr_I.g1758.t1	208	361
I.g2136.t2__Cnig_chr_I.g1756.t1	36949	12950
I.g2138.t1__Cnig_chr_I.g1754.t2	887	555
I.g2139.t1__Cnig_chr_I.g1753.t1	372	221
I.g2140.t3__Cnig_chr_I.g1752.t2	3	0
I.g2141.t1__Cnig_chr_I.g1751.t1	78	45
I.g2143.t1__Cnig_chr_I.g1748.t2	37	43
I.g2144.t1__Cnig_chr_I.g1747.t1	2790	3094
I.g2145.t1__Cnig_chr_I.g1746.t1	2720	2501
I.g2146.t1__Cnig_chr_I.g1745.t2	14	27
I.g2147.t2__Cnig_chr_I.g1744.t1	41	152
I.g2148.t1__Cnig_chr_I.g1743.t1	5	5
I.g2149.t1__Cnig_chr_I.g1742.t1	227	150
I.g2150.t1__Cnig_chr_I.g1741.t1	2	1
I.g2151.t2__Cnig_chr_I.g1737.t2	166	38
I.g2152.t1__Cnig_chr_I.g1736.t1	0	1
I.g2154.t1__Cnig_chr_I.g1734.t1	400	324
I.g2155.t1__Cnig_chr_I.g1733.t1	61	23
I.g2159.t1__Cnig_chr_I.g1786.t1	83	175
I.g2160.t1__Cnig_chr_I.g1787.t1	1615	1547
I.g2161.t2__Cnig_chr_I.g1788.t1	847	830
I.g2162.t1__Cnig_chr_I.g1789.t1	656	735
I.g2165.t3__Cnig_chr_I.g1791.t1	13	14
I.g2166.t2__Cnig_chr_I.g1792.t1	449	550
I.g2167.t1__Cnig_chr_I.g1793.t1	357	1096
I.g2169.t1__Cnig_chr_I.g1794.t2	2540	4368
I.g2170.t1__Cnig_chr_I.g1795.t1	44	28
I.g2171.t1__Cnig_chr_I.g1796.t1	1	0
I.g2172.t2__Cnig_chr_I.g1797.t1	57	11
I.g2175.t1__Cnig_chr_I.g1802.t1	122	75
I.g2176.t3__Cnig_chr_I.g1803.t1	1	2
I.g2177.t1__Cnig_chr_I.g1804.t1	32	20
I.g2178.t1__Cnig_chr_I.g1805.t1	2568	1642
I.g2179.t1__Cnig_chr_I.g1806.t1	22	12
I.g2180.t1__Cnig_chr_I.g1807.t1	149	74
I.g2181.t1__Cnig_chr_I.g1808.t2	65	53
I.g2186.t2__Cnig_chr_I.g1813.t2	18	4
I.g2187.t1__Cnig_chr_I.g1814.t1	0	2
I.g2191.t2__Cnig_chr_I.g1819.t1	1480	3112
I.g2193.t3__Cnig_chr_I.g1821.t1	1229	1509
I.g2194.t1__Cnig_chr_I.g1822.t1	116	360
I.g2195.t1__Cnig_chr_I.g1823.t1	1981	3072
I.g2196.t1__Cnig_chr_I.g1824.t1	5061	21367
I.g2197.t1__Cnig_chr_I.g1825.t1	57	96
I.g2198.t2__Cnig_chr_I.g1826.t1	542	518
I.g2199.t2__Cnig_chr_I.g1827.t1	1187	1160
I.g2200.t3__Cnig_chr_I.g1828.t1	1220	787
I.g2201.t1__Cnig_chr_I.g1829.t2	27	85
I.g2202.t2__Cnig_chr_I.g1830.t2	0	7
I.g2203.t1__Cnig_chr_I.g1831.t1	1364	1257
I.g2204.t1__Cnig_chr_I.g1832.t1	4618	6537
I.g2205.t1__Cnig_chr_I.g1833.t1	907	2021
I.g2206.t1__Cnig_chr_I.g1834.t2	63	46
I.g2207.t1__Cnig_chr_I.g1835.t1	13	6
I.g2208.t1__Cnig_chr_I.g1836.t1	26	45
I.g2211.t1__Cnig_chr_I.g1838.t1	452	1466
I.g2212.t3__Cnig_chr_I.g1839.t1	1399	4734
I.g2214.t1__Cnig_chr_I.g1840.t2	3226	6111
I.g2215.t2__Cnig_chr_I.g1842.t1	2321	1382
I.g2217.t1__Cnig_chr_I.g1844.t1	3544	3582
I.g2218.t1__Cnig_chr_I.g1845.t1	1810	2605
I.g2221.t1__Cnig_chr_I.g1846.t1	105	121
I.g2222.t1__Cnig_chr_I.g1847.t1	99	111
I.g2223.t1__Cnig_chr_I.g1848.t3	62	44
I.g2224.t3__Cnig_chr_I.g1849.t1	44	66
I.g2225.t1__Cnig_chr_I.g1850.t2	8	1
